# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PITPNB	ENSG00000180957	ENST00000465179	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PITPNB	ENSG00000180957	ENST00000471825	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PITPNB	ENSG00000180957	ENST00000477861	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PIWIL3	ENSG00000184571	ENST00000332271	protein_coding	0	0	0	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
PIWIL3	ENSG00000184571	ENST00000527701	protein_coding	0	0	0	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
PIWIL3	ENSG00000184571	ENST00000532537	processed_transcript	0	0	0	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
PIWIL3	ENSG00000184571	ENST00000533313	protein_coding	0	0	0	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
PKDREJ	ENSG00000130943	ENST00000253255	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PLA2G3	ENSG00000100078	ENST00000215885	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PLA2G6	ENSG00000184381	ENST00000332509	protein_coding	0	0	0	14	2	0	0	0	0	2	10	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000335539	protein_coding	0	0	0	14	2	0	0	0	0	2	10	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000402064	protein_coding	0	0	0	14	2	0	0	0	0	2	10	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000417303	protein_coding	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1
PLA2G6	ENSG00000184381	ENST00000420435	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000426674	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000427114	protein_coding	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000427453	protein_coding	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000430886	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000435484	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000436218	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000447598	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000448094	nonsense_mediated_decay	0	0	0	10	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000452542	protein_coding	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000452794	protein_coding	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
PLA2G6	ENSG00000184381	ENST00000454670	nonsense_mediated_decay	0	0	0	8	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000455341	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000463287	retained_intron	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3
PLA2G6	ENSG00000184381	ENST00000471636	retained_intron	0	0	0	6	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000480154	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000490473	processed_transcript	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000491986	retained_intron	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000496409	retained_intron	0	0	0	8	0	0	0	0	0	5	1	0	0	0	0	0	0	0	2
PLA2G6	ENSG00000184381	ENST00000498338	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLA2G6	ENSG00000184381	ENST00000594306	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1
PLXNB2	ENSG00000196576	ENST00000359337	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000411680	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000449103	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000463165	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000479701	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PLXNB2	ENSG00000196576	ENST00000479818	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PMM1	ENSG00000100417	ENST00000216259	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM1	ENSG00000100417	ENST00000414636	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM1	ENSG00000100417	ENST00000466645	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM1	ENSG00000100417	ENST00000472620	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM1	ENSG00000100417	ENST00000478337	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM1	ENSG00000100417	ENST00000485648	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM1	ENSG00000100417	ENST00000493389	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PNPLA3	ENSG00000100344	ENST00000216180	protein_coding	0	0	0	7	0	0	0	0	0	1	4	0	0	0	0	0	0	0	2
PNPLA3	ENSG00000100344	ENST00000406117	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
PNPLA3	ENSG00000100344	ENST00000423180	protein_coding	0	0	0	7	0	0	0	0	0	1	4	0	0	0	0	0	0	0	2
PNPLA3	ENSG00000100344	ENST00000478713	processed_transcript	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
PNPLA3	ENSG00000100344	ENST00000497129	processed_transcript	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
PNPLA5	ENSG00000100341	ENST00000216177	protein_coding	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
PNPLA5	ENSG00000100341	ENST00000381198	protein_coding	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
PNPLA5	ENSG00000100341	ENST00000438734	protein_coding	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
PNPLA5	ENSG00000100341	ENST00000593866	protein_coding	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
PNPLA5	ENSG00000100341	ENST00000597664	protein_coding	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
POLDIP3	ENSG00000100227	ENST00000252115	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLDIP3	ENSG00000100227	ENST00000339677	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLDIP3	ENSG00000100227	ENST00000348657	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLDIP3	ENSG00000100227	ENST00000445215	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLDIP3	ENSG00000100227	ENST00000451060	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLDIP3	ENSG00000100227	ENST00000454057	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLDIP3	ENSG00000100227	ENST00000463133	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLDIP3	ENSG00000100227	ENST00000491021	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLR2F	ENSG00000100142	ENST00000333418	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000405557	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000407936	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000427034	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000442738	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000443002	nonsense_mediated_decay	0	0	0	6	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000460648	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000470701	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000483713	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000484894	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000488684	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000492213	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000606538	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
POLR2F	ENSG00000100142	ENST00000608713	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
POLR3H	ENSG00000100413	ENST00000337566	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000355209	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000396504	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000407461	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000420561	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000431534	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000432789	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000442616	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR3H	ENSG00000100413	ENST00000483837	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POM121L10P	ENSG00000224124	ENST00000436994	processed_pseudogene	0	0	0	5	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2
POM121L10P	ENSG00000224124	ENST00000504931	processed_pseudogene	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
POM121L1P	ENSG00000183169	ENST00000402027	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
POM121L7	ENSG00000239511	ENST00000329949	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
POM121L7	ENSG00000239511	ENST00000419447	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
POM121L9P	ENSG00000128262	ENST00000414583	processed_transcript	1	0	0	10	0	0	0	0	0	1	4	0	3	1	0	0	0	0	3
POM121L9P	ENSG00000128262	ENST00000419222	processed_transcript	1	0	0	6	0	0	0	0	0	3	2	0	1	1	0	0	0	0	1
POM121L9P	ENSG00000128262	ENST00000441984	transcribed_unprocessed_pseudogene	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
POTEH	ENSG00000198062	ENST00000343518	protein_coding	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
POTEH	ENSG00000198062	ENST00000452800	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000262735	protein_coding	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000396000	protein_coding	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000402126	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000407236	protein_coding	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000415785	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000420804	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000434345	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000440343	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000481567	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPARA	ENSG00000186951	ENST00000484619	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPARA	ENSG00000186951	ENST00000493286	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000335025	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000398831	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000406385	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000412327	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000417788	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000446951	processed_transcript	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000456792	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000462188	retained_intron	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPIL2	ENSG00000100023	ENST00000492445	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000263212	protein_coding	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000397495	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000407142	protein_coding	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000484588	processed_transcript	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000496143	processed_transcript	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000538191	protein_coding	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000216061	protein_coding	0	0	0	7	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000359139	protein_coding	0	0	0	10	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1
PPP6R2	ENSG00000100239	ENST00000395741	protein_coding	0	0	0	10	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1
PPP6R2	ENSG00000100239	ENST00000395744	protein_coding	0	0	0	10	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1
PPP6R2	ENSG00000100239	ENST00000401672	protein_coding	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
PPP6R2	ENSG00000100239	ENST00000427222	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000470046	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000398741	protein_coding	0	0	1	12	0	0	0	0	0	1	4	1	0	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000398743	protein_coding	0	0	1	12	0	0	0	0	0	1	4	1	0	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000402697	protein_coding	0	0	1	12	0	0	0	0	0	1	4	1	0	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000403441	protein_coding	0	0	0	11	0	0	0	0	0	1	4	0	0	0	0	0	0	0	6
PRAME	ENSG00000185686	ENST00000405655	protein_coding	0	0	1	12	0	0	0	0	0	1	4	1	0	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000406503	protein_coding	0	0	0	12	0	0	0	0	0	1	4	0	0	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000420709	protein_coding	0	0	0	12	0	0	0	0	0	1	4	0	0	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000424204	protein_coding	0	0	1	10	0	0	0	0	0	1	4	1	0	0	0	0	0	0	5
PRAME	ENSG00000185686	ENST00000438888	protein_coding	0	0	0	10	0	0	0	0	0	1	4	0	0	0	0	0	0	0	5
PRAME	ENSG00000185686	ENST00000439106	protein_coding	0	0	0	12	0	0	0	0	0	1	4	0	0	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000442481	nonsense_mediated_decay	0	0	0	11	0	0	0	0	0	1	4	0	0	0	0	0	0	0	6
PRAME	ENSG00000185686	ENST00000476336	processed_transcript	0	0	0	11	0	0	0	0	0	1	4	0	0	0	0	0	0	0	6
PRAME	ENSG00000185686	ENST00000485532	processed_transcript	0	0	0	5	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000492657	retained_intron	0	0	0	13	0	0	0	0	0	1	4	0	1	0	0	0	0	0	7
PRAME	ENSG00000185686	ENST00000539862	protein_coding	0	0	1	5	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000543184	protein_coding	0	0	1	12	0	0	0	0	0	1	4	1	0	0	0	0	0	0	7
PRAMENP	ENSG00000197549	ENST00000337471	processed_transcript	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
PRAMENP	ENSG00000197549	ENST00000419303	processed_transcript	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
PRAMENP	ENSG00000197549	ENST00000546598	transcribed_unprocessed_pseudogene	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
PRODH	ENSG00000100033	ENST00000313755	retained_intron	0	0	0	11	0	0	0	0	0	5	3	0	2	0	0	0	0	0	1
PRODH	ENSG00000100033	ENST00000334029	protein_coding	0	0	0	32	0	0	0	0	0	5	24	0	0	0	0	0	0	0	3
PRODH	ENSG00000100033	ENST00000357068	protein_coding	0	0	0	32	0	0	0	0	0	5	24	0	0	0	0	0	0	0	3
PRODH	ENSG00000100033	ENST00000399694	retained_intron	0	0	0	6	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1
PRODH	ENSG00000100033	ENST00000420436	protein_coding	0	0	0	32	0	0	0	0	0	5	24	0	0	0	0	0	0	0	3
PRODH	ENSG00000100033	ENST00000429300	retained_intron	0	0	0	13	0	0	0	0	0	5	6	0	0	0	0	0	0	0	2
PRODH	ENSG00000100033	ENST00000438924	protein_coding	0	0	0	26	0	0	0	0	0	4	19	0	0	0	0	0	0	0	3
PRODH	ENSG00000100033	ENST00000446371	retained_intron	0	0	0	6	0	0	0	0	0	2	2	0	1	0	0	0	0	0	1
PRODH	ENSG00000100033	ENST00000450579	protein_coding	0	0	0	26	0	0	0	0	0	4	15	0	0	0	0	0	0	0	7
PRODH	ENSG00000100033	ENST00000457083	protein_coding	0	0	0	26	0	0	0	0	0	5	18	0	0	0	0	0	0	0	3
PRODH	ENSG00000100033	ENST00000482858	retained_intron	0	0	0	32	0	0	0	0	0	5	22	0	2	0	0	0	0	0	3
PRODH	ENSG00000100033	ENST00000491604	retained_intron	0	0	0	32	0	0	0	0	0	5	24	0	0	0	0	0	0	0	3
PRODH	ENSG00000100033	ENST00000496625	retained_intron	0	0	0	21	0	0	0	0	0	3	5	0	0	0	0	0	0	0	13
PRODH	ENSG00000100033	ENST00000609229	retained_intron	0	0	0	11	0	0	0	0	0	5	1	0	4	0	0	0	0	0	1
PRR14L	ENSG00000183530	ENST00000327423	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000330495	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000397493	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000412743	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000431684	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000432485	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000434485	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
PRR14L	ENSG00000183530	ENST00000461722	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000006251	protein_coding	0	0	0	8	0	0	0	0	0	2	5	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000336985	protein_coding	0	0	0	5	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000403581	protein_coding	0	0	0	8	0	0	0	0	0	2	5	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000403696	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000431834	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000432186	protein_coding	0	0	0	8	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000432916	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000455389	protein_coding	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
PRR5	ENSG00000186654	ENST00000457960	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000459857	processed_transcript	0	0	0	6	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000475850	retained_intron	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000477331	processed_transcript	0	0	0	5	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000492289	processed_transcript	0	0	0	6	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000492475	processed_transcript	0	0	0	8	0	0	0	0	0	2	5	0	0	0	0	0	0	0	1
PRR5	ENSG00000186654	ENST00000495017	retained_intron	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
PRR5-ARHGAP8	ENSG00000248405	ENST00000352766	protein_coding	0	0	0	46	2	0	0	0	0	2	41	0	0	0	0	0	0	0	1
PRR5-ARHGAP8	ENSG00000248405	ENST00000361473	protein_coding	0	0	0	46	2	0	0	0	0	2	41	0	0	0	0	0	0	0	1
PRR5-ARHGAP8	ENSG00000248405	ENST00000495250	retained_intron	0	0	0	21	0	0	0	0	0	2	18	0	0	0	0	0	0	0	1
PRR5-ARHGAP8	ENSG00000248405	ENST00000515632	protein_coding	1	0	1	43	2	0	0	0	0	2	38	1	0	0	0	0	1	0	1
RAB36	ENSG00000100228	ENST00000263116	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RAB36	ENSG00000100228	ENST00000341989	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RAB36	ENSG00000100228	ENST00000420895	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RAC2	ENSG00000128340	ENST00000249071	protein_coding	0	0	0	14	0	0	0	0	0	2	6	0	0	0	0	0	0	0	6
RAC2	ENSG00000128340	ENST00000401529	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RAC2	ENSG00000128340	ENST00000405484	protein_coding	0	0	0	12	0	0	0	0	0	2	4	0	0	0	0	0	0	0	6
RAC2	ENSG00000128340	ENST00000406508	protein_coding	0	0	0	14	0	0	0	0	0	2	6	0	0	0	0	0	0	0	6
RAC2	ENSG00000128340	ENST00000441619	protein_coding	0	0	0	12	0	0	0	0	0	2	4	0	0	0	0	0	0	0	6
RAC2	ENSG00000128340	ENST00000469532	retained_intron	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6
RAC2	ENSG00000128340	ENST00000481215	retained_intron	0	0	0	8	0	0	0	0	0	2	4	0	0	0	0	0	0	0	2
